source_id,period_days,transit_depth_ppm,planet_radius_re,stellar_radius_rs,snr,epoch,label_raw,mission,label_coarse,label_binary
K06178.02,33.814176,222.6,1.49,0.996,8.1,142.4542,CANDIDATE,KEPLER,CANDIDATE,0
K06179.01,16.2957847,409.8,2.13,1.012,14.2,133.6205,CANDIDATE,KEPLER,CANDIDATE,0
K06180.01,28.201998,,,,,146.9903597,CANDIDATE,KEPLER,CANDIDATE,0
K06180.02,58.92565,44.7,1.5,2.216,5.3,176.6709,CANDIDATE,KEPLER,CANDIDATE,0
K06181.01,24.0733775,1325.7,27.78,6.055,76.9,141.13539,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06182.01,19.2405821,207.4,1.19,0.848,9.0,138.7454,CANDIDATE,KEPLER,CANDIDATE,0
K01608.03,232.040326,290.8,2.05,1.156,15.2,262.2531,CONFIRMED,KEPLER,CONFIRMED,1
K06182.02,28.684308,282.3,1.35,0.821,9.1,148.2364,CANDIDATE,KEPLER,CANDIDATE,0
K00492.02,265.29617,608.0,2.99,1.218,5.9,297.8704,CANDIDATE,KEPLER,CANDIDATE,0
K03410.02,61.569765,298.3,2.44,1.389,10.9,182.0201,CONFIRMED,KEPLER,CONFIRMED,1
K03440.02,58.940569,570.3,2.48,0.99,9.2,159.6218,CANDIDATE,KEPLER,CANDIDATE,0
K03444.04,14.1502311,208.1,0.74,0.529,9.3,141.47344,CANDIDATE,KEPLER,CANDIDATE,0
K03456.02,486.12702,120.6,1.18,1.062,8.1,426.1722,CANDIDATE,KEPLER,CANDIDATE,0
K03479.02,1.71029474,158.9,1.04,0.729,14.5,131.61307,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03503.02,31.8245304,79.0,0.8,0.847,7.7,144.5289,CONFIRMED,KEPLER,CONFIRMED,1
K03504.02,140.24408749,,,,,217.2997957,CANDIDATE,KEPLER,CANDIDATE,0
K04568.02,48.04066636,,,,,162.9114822,CANDIDATE,KEPLER,CANDIDATE,0
K04647.02,12.008552,76.6,2.08,1.964,11.8,141.7017,CANDIDATE,KEPLER,CANDIDATE,0
K04657.02,10.4314847,59.1,0.77,0.774,9.6,135.54229,CANDIDATE,KEPLER,CANDIDATE,0
K04895.02,47.5571352,339.0,1.85,0.958,6.7,135.8497,CANDIDATE,KEPLER,CANDIDATE,0
K05982.01,1.838514245,118960.0,57.6,1.055,470.0,132.101259,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05983.01,8.412008943,136110.0,50.83,1.314,4355.5,139.6485198,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05984.01,3.912679136,291510.0,179.36239999999793,0.72,1229.9,133.4288498,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05985.01,7.544804312,6501.7,63.99,1.609,587.2,137.11963,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06093.02,27.2497521,102.0,4.49,4.524,14.6,131.8837,CANDIDATE,KEPLER,CANDIDATE,0
K06094.01,2.283466438,360147.30000000127,179.36239999999793,1.719,1103.1,132.34883,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06095.01,0.692807507,25338.0,46.44,1.0,260.9,131.88094,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06096.01,17.279290765,164310.0,27.66,0.658,2841.5,135.2741342,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01015.03,16.9972894,225.0,3.14,1.86,11.1,143.87301,CANDIDATE,KEPLER,CANDIDATE,0
K06097.01,93.05654364,,,,,174.8833198,CANDIDATE,KEPLER,CANDIDATE,0
K06097.02,88.433122,120.4,1.7,1.525,5.0,212.6803,CANDIDATE,KEPLER,CANDIDATE,0
K06097.03,282.34315,220.5,2.35,1.525,5.0,261.7746,CANDIDATE,KEPLER,CANDIDATE,0
K06183.01,4.326946311,360147.30000000127,106.99,1.501,4247.8,132.1921929,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06184.01,527.29093,200.8,1.3,0.919,16.0,209.218,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06185.01,168.858303,119.1,2.41,2.189,9.7,237.5792,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06186.01,5.34264143,691.3,1.72,0.67,19.9,134.38122,CONFIRMED,KEPLER,CONFIRMED,1
K06187.01,19.38444245,3372.0,28.3,5.026,685.3,137.214882,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06188.01,1.645319649,1082.0,2.46,0.756,11.8,132.13077,CANDIDATE,KEPLER,CANDIDATE,0
K06189.01,2.179924994,253150.0,60.99,0.966,4355.5,132.1293516,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06190.01,10.135401047,256060.0,89.16,1.415,4311.3,132.3238999,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03748.02,2.02487934,145.8,1.0,0.825,7.7,131.9026,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03878.02,15.3573445,117.1,1.42,0.986,9.6,132.60166,CANDIDATE,KEPLER,CANDIDATE,0
K03954.02,5.71668787,431.7,1.92,0.883,11.8,136.32274,CONFIRMED,KEPLER,CONFIRMED,1
K00520.04,51.1658019,259.2,1.51,0.826,12.2,172.30921,CONFIRMED,KEPLER,CONFIRMED,1
K03956.02,12.4249559,110.4,0.88,0.847,17.6,141.5823,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04000.02,12.427135,32.5,1.05,1.821,5.0,141.4159,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04009.02,77.792718,287.9,2.17,1.241,9.1,190.1476,CANDIDATE,KEPLER,CANDIDATE,0
K04030.02,163.51489847,,,,,144.8531292,CANDIDATE,KEPLER,CANDIDATE,0
K05986.01,1.946198513,130720.0,52.58,1.433,902.8,132.314091,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05987.01,5.288547653,2185.3,55.28,8.838689999999987,218.9,135.807213,CANDIDATE,KEPLER,CANDIDATE,0
K00600.02,294.055263,770.0,2.8,1.011,21.1,421.853,CANDIDATE,KEPLER,CANDIDATE,0
K05988.01,30.4838006,18441.0,23.87,0.531,9.4,149.8133,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05989.01,5.7584367,736.6,66.22,8.838689999999987,26.8,135.11279,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05990.01,25.9522913,557.8,2.03,0.866,14.0,154.8689,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05991.01,8.58599537,818.0,39.03,8.838689999999987,36.9,136.21367,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05992.01,9.892240848,5283.2,40.38,1.009,314.0,136.693856,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06097.04,126.505657,95.5,1.51,1.525,5.0,239.693,CANDIDATE,KEPLER,CANDIDATE,0
K06098.01,1.129848432,4658.5,120.13,7.102,490.6,131.789871,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06099.01,7.244778994,99147.0,25.68,0.788,1761.4,131.8598491,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06099.02,110.1552727,,,,,211.5620379,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06100.01,0.730964241,44.0,0.99,1.463,28.7,132.19448,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06100.02,117.684591,134.6,1.52,1.279,5.3,157.4182,CANDIDATE,KEPLER,CANDIDATE,0
K06101.01,17.734020239,186680.0,93.52,1.554,2905.9,143.9226707,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01053.02,46.245164,492.1,2.46,1.107,15.5,136.47891,CANDIDATE,KEPLER,CANDIDATE,0
K06191.01,9.7043379,129.0,1.19,1.044,8.6,138.1975,CANDIDATE,KEPLER,CANDIDATE,0
K01616.02,34.775371,38.8,0.67,1.047,5.7,162.2065,CANDIDATE,KEPLER,CANDIDATE,0
K07859.01,0.4961574895,138.8,0.93,0.786,21.9,131.51216,CANDIDATE,KEPLER,CANDIDATE,0
K06191.02,12.7713826,141.8,1.26,1.044,8.0,141.3553,CANDIDATE,KEPLER,CANDIDATE,0
K06192.01,0.829019343,278260.0,90.08,1.328,631.1,131.46667,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06193.01,1.1080999,360147.30000000127,124.19,1.769,155.4,131.7222,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06194.01,42.294739,254.2,140.14,7.849,25.2,133.8808,CANDIDATE,KEPLER,CANDIDATE,0
K06194.02,215.778765,377.6,14.71,7.056,5.8,180.324,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06195.01,1.444486083,980.7,1.73,0.559,12.0,132.31096,CANDIDATE,KEPLER,CANDIDATE,0
K04032.03,5.99273265,69.8,0.91,1.065,19.2,131.75079,CONFIRMED,KEPLER,CONFIRMED,1
K04032.04,5.10110666,65.1,0.85,1.065,19.5,132.42955,CONFIRMED,KEPLER,CONFIRMED,1
K04034.02,11.6089351,199.6,46.44,3.53,8.7,142.73625,CANDIDATE,KEPLER,CANDIDATE,0
K04046.02,94.22498,346.3,1.84,0.893,15.5,196.1757,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04103.02,14.2378417,193.0,1.1,0.801,10.5,140.4771,CANDIDATE,KEPLER,CANDIDATE,0
K04131.02,241.0122,216.1,4.41,2.909,5.0,263.077,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00521.02,10.8206034,116.7,1.19,1.06,7.3,140.5078,CANDIDATE,KEPLER,CANDIDATE,0
K04181.02,164.689421,521.0,2.24,0.95,5.0,287.2483,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05993.01,4.264729569,22672.0,29.95,1.417,201.6,135.198495,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05994.01,4.804469712,132620.0,30.97,0.809,1177.8,136.0047256,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05995.01,6.150529292,2417.1,49.79,1.565,301.4,132.522141,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05996.01,4.944927575,1028.7,19.43,0.701,62.5,131.61124,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05997.01,4.442517008,25342.0,26.08,1.119,396.2,133.608114,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00649.02,10.2090268,36.7,0.92,1.524,9.8,140.6805,CANDIDATE,KEPLER,CANDIDATE,0
K05998.01,62.7356439,243700.0,90.12,1.44,1115.3,152.22026,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K05999.01,7.035518449,2139.0,24.91,0.71,91.5,137.950087,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06102.01,54.2916336,97.8,1.67,1.565,7.9,172.0219,CANDIDATE,KEPLER,CANDIDATE,0
K06103.01,453.54212,861.0,9.23,3.006,48.8,360.0617,CONFIRMED,KEPLER,CONFIRMED,1
K07860.01,0.579516759,29.9,0.6,1.102,9.8,132.00256,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06103.02,122.8054416,313.0,118.62,3.006,10.6,179.31732,CANDIDATE,KEPLER,CANDIDATE,0
K06104.01,16.2480865,438.7,2.38,0.923,21.1,143.96708,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06104.02,466.9407,979.2,2.9,0.923,13.7,244.7508,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06105.01,289.788624,473.9,5.51,2.407,6.6,370.8039,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06106.01,55.00402906,,,,,134.2268671,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06107.01,2.873657901,43895.0,110.29,2.287,65.6,132.5847,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06196.01,1.680425996,277250.0,102.31,1.629,440.1,132.33173,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06197.01,0.53345831,,,,,132.001459,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06198.01,20.686460198,136150.0,179.36239999999793,5.145,1656.7,133.8900931,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06199.01,131.68018,2067.0,5.96,1.302,9.2,229.6497,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01628.03,37.8404232,232.6,1.76,1.149,23.7,146.77624,CANDIDATE,KEPLER,CANDIDATE,0
K06200.01,200.762693,1920.0,179.36239999999793,3.298,5.5,308.7451,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06201.01,1.123258617,360147.30000000127,150.94,2.17,779.2,132.02671,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06202.01,47.25643291,,,,,158.8207171,CANDIDATE,KEPLER,CANDIDATE,0
K04192.02,32.0273169,161.7,1.14,0.909,8.8,150.635,CANDIDATE,KEPLER,CANDIDATE,0
K04246.02,8.75630628,81.9,1.12,1.227,9.8,132.47009,CANDIDATE,KEPLER,CANDIDATE,0
K04287.02,9.6183111,29.9,0.85,1.665,11.9,138.3435,CANDIDATE,KEPLER,CANDIDATE,0
K04323.02,12.4250319,29.9,0.89,1.506,5.0,141.4868672,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04385.02,386.370512,1336.4,2.96,0.834,13.1,452.874,CONFIRMED,KEPLER,CONFIRMED,1
K07865.01,0.518060209,2258.4,61.49,1.772,140.6,131.9425,CANDIDATE,KEPLER,CANDIDATE,0
K04385.03,17.3695112,314.0,1.45,0.834,8.6,136.6159,CANDIDATE,KEPLER,CANDIDATE,0
K04435.02,17.8693759,63.0,0.81,1.013,9.8,140.2811,CANDIDATE,KEPLER,CANDIDATE,0
K04541.02,17.236085,330.0,1.98,1.111,10.4,148.4127,CANDIDATE,KEPLER,CANDIDATE,0
K06000.01,12.4297161,192.7,1.26,0.905,13.3,141.2846,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06001.01,12.4288476,165.4,1.12,0.886,15.2,141.2012,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06002.01,12.4258252,130.2,1.27,1.048,30.0,141.5229,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K07872.01,153.725848,5257.7,179.36239999999793,6.816,302.3,284.07258,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06003.01,12.4257907,340.1,1.27,0.693,28.2,141.5345,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06004.01,12.4253356,374.4,2.02,0.783,35.4,141.58,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06005.01,12.4254201,144.5,0.84,0.691,24.9,141.5458,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06006.01,12.424995,51.5,2.06,2.657,21.4,141.5904,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06007.01,12.4227918,202.6,1.44,0.72,15.5,141.7972,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K06108.01,485.92297,122.9,1.07,0.957,5.5,299.5015,CANDIDATE,KEPLER,CANDIDATE,0
K06109.01,22.913446297,251840.0,81.61,1.297,4355.5,140.6466918,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
